-84.228413                                                                                                                    ,40.053326
-81.090987                                                                                                                   ,39.726253
-84.290591                                                                                                               ,39.753736
-81.861697                                                                                                                  ,39.624946
-82.797729                                                                                                                   ,40.525266
-81.943506                                                                                                               ,39.966046
-81.452512                                                                                                                   ,39.767232
-83.012613                                                                                                                ,41.545495
-84.582125                                                                                                                 ,41.118948
-82.237952                                                                                                                     ,39.743187
-83.052827                                                                                                                ,39.648947
-83.052909                                                                                                                      ,39.07136
-81.197042                                                                                                                ,41.168837
-84.644758                                                                                                                    ,39.73881
-84.129879                                                                                                                   ,41.024533
-82.542781                                                                                                                ,40.774159
-83.059581                                                                                                                     ,39.323818
-83.142776                                                                                                                  ,41.355319
-82.998675                                                                                                                  ,38.814889
-83.127547                                                                                                                    ,41.119992
-84.204142                                                                                                                    ,40.33668
-81.365667                                                                                                                   ,40.814131
-81.534936                                                                                                                  ,41.121851
-80.768701                                                                                                               ,41.305911
-81.471157                                                                                                              ,40.447448
-83.367042                                                                                                                   ,40.295901
-84.585775                                                                                                                  ,40.85552
-82.485961                                                                                                                    ,39.252042
-84.169906                                                                                                                  ,39.425652
-81.490653                                                                                                              ,39.450684
-81.887194                                                                                                                    ,40.829661
-84.584323                                                                                                                 ,41.564958
-83.622682                                                                                                                     ,41.360183
-83.313681   ,40.839782
